Budget Case,Strategy,Target Budget,Target Budget Share %,Total PnL,PnL Contribution %,Avg Daily PnL,Daily Vol,Sharpe-like Daily,Positive Days %,Worst Day,Avg Losing Day,Corr To Portfolio Daily PnL,Variance Contribution Approx %,PnL In MaxDD Window,MaxDD Loss Contribution %,Avg Gross Exposure %,Max Gross Exposure %
anchor_grid_tf1p125_mreq1p125_mrfx7p75,MR_EQ,1.125,11.25,274680.2974144694,27.15381671283103,53.71143868096782,1573.852768444567,0.034127359151930485,9.913961673836527,-17687.22283174185,-1741.3355207683703,0.49888457357120514,21.969677846679993,-9162.016664064606,8.270667337122758,15.272464525412143,116.15287413746678
anchor_grid_tf1p125_mreq1p125_mrfx7p75,MR_FX,7.75,77.5,351427.87989621115,34.740781658909896,68.71878762147266,1866.3890738767752,0.036819111611456894,43.56667970277669,-55509.25176776643,-1507.1846130648596,0.5239807635722477,27.363839734395018,-69567.29128593631,62.79926623877628,70.62331563488954,803.3315752082085
anchor_grid_tf1p125_mreq1p125_mrfx7p75,TF_EQ,1.125,11.25,385463.41985884117,38.10540162825906,75.37415327705146,2463.7223893107316,0.030593606489138035,29.429018380915135,-28384.31453834637,-1797.9893251997737,0.7349697629158372,50.666482418925,-24617.481803273666,22.222509534513726,61.023396677055935,120.27615326963719
anchor_grid_tf1p125_mreq1p25_mrfx7p625,MR_EQ,1.25,12.5,316264.70693046966,29.452791860557742,61.84292274745203,1830.8868295358022,0.033777578029293875,9.913961673836527,-20791.956471150217,-2017.6751807221165,0.5366544719934103,25.718562533525883,-27950.40703184926,23.911347130203627,16.982986735705353,129.46643757421256
anchor_grid_tf1p125_mreq1p25_mrfx7p625,MR_FX,7.625,76.25,357540.1025446685,33.29664673701868,69.91398172559023,1925.4012131823342,0.03631138343890169,43.56667970277669,-57541.86526582186,-1544.263322307023,0.5053497386638431,25.46852094316901,-55697.001968947385,47.64833466194504,69.48206740322539,789.8199368523512
anchor_grid_tf1p125_mreq1p25_mrfx7p625,TF_EQ,1.125,11.25,399997.32251901575,37.25056140242358,78.21613658956116,2576.1605167480334,0.030361515162221256,29.429018380915135,-29961.349242533382,-1872.2081495182385,0.7238880367594266,48.81291652330505,-6357.759342376783,5.4390116906933725,61.018669403161056,120.1450135225099
anchor_grid_tf1p125_mreq1p5_mrfx7p375,MR_EQ,1.5,15.0,407460.822020533,33.7282713055427,79.67556159963493,2408.231478736541,0.0330846774087664,9.913961673836527,-27899.357610364154,-2632.83761446634,0.6045862674335194,33.22243839062984,-37215.79674805593,27.004469508919577,20.41271135085255,157.33502802873667
anchor_grid_tf1p125_mreq1p5_mrfx7p375,MR_FX,7.375,73.75,369834.8174896341,30.613713977874546,72.31811057677632,2046.6580728384993,0.03533473008340798,43.56667970277669,-61717.622171378986,-1619.6838467418713,0.46752156931538047,21.833428703706804,-59036.94346065544,42.838296607645766,67.19978613833992,762.8534652614534
anchor_grid_tf1p125_mreq1p5_mrfx7p375,TF_EQ,1.125,11.25,430773.455787858,35.658014716582755,84.23415248100468,2816.188972557655,0.029910688984945307,29.429018380915135,-33347.61916264979,-2029.6259913886502,0.6994170500408052,44.944132905663395,-7175.696638132242,5.206818018206778,61.00936472680026,119.88343667113668
anchor_grid_tf1p125_mreq1p75_mrfx7p125,MR_EQ,1.75,17.5,510233.36069124326,37.61770264735721,99.7718734241774,3079.1651982887497,0.032402247687011325,9.913961673836527,-36347.50978235743,-3339.6503065884717,0.6628272368502063,40.44503316916309,-48125.35241295118,29.74655110622923,23.85432562045132,187.97744505238677
anchor_grid_tf1p125_mreq1p75_mrfx7p125,MR_FX,7.125,71.25,382169.7145693364,28.176022563515236,74.73009670890426,2171.837372824914,0.034408698203633285,43.586233867813846,-66027.61578302027,-1698.1876842668255,0.4299630879734677,18.50505310274139,-62440.23637556967,38.594661426958616,64.91779135744468,735.9624698960325
anchor_grid_tf1p125_mreq1p75_mrfx7p125,TF_EQ,1.125,11.25,463961.94648029224,34.20627478912755,90.72388472434342,3077.6834206190356,0.0294779781820755,29.429018380915135,-37064.02516524715,-2199.70670351751,0.6730641260086808,41.04991372809552,-8085.061499441217,4.997422003821254,61.00026060160845,119.62279265426127
anchor_grid_tf1p125_mreq2_mrfx6p875,MR_EQ,2.0,20.0,625694.899958692,41.16689353715665,122.34941336697146,3855.724466856325,0.03173188707302164,9.913961673836527,-46325.239756534516,-4148.951122999898,0.712258666648573,47.15696668094393,-60898.84697782452,32.19153808765164,27.308222916445352,220.13846226369975
anchor_grid_tf1p125_mreq2_mrfx6p875,MR_FX,6.875,68.75,394471.9354837568,25.953838160624365,77.13569328974518,2300.3803757013548,0.03353171245265364,43.586233867813846,-70452.835822706,-1776.1167215722585,0.39358968022493507,15.54696013738579,-65889.93731815073,34.829861845210246,62.63608253792843,709.1466355745764
anchor_grid_tf1p125_mreq2_mrfx6p875,TF_EQ,1.125,11.25,499731.42793744063,32.879268302218975,97.71830816140802,3362.2248820299114,0.029063584855279375,29.429018380915135,-41136.331999803195,-2383.311179542915,0.646002535245917,37.29607318167032,-9094.512389400887,4.807420115501122,60.99135797748505,119.6384996271276
anchor_grid_tf1p5_mreq0p875_mrfx7p625,MR_EQ,0.875,8.75,238570.3691917026,20.397602747284363,46.65044372149054,1364.0741412045872,0.03419934614426049,9.913961673836527,-15260.200821229286,-1492.754113566144,0.3724981249968311,11.228504758795117,-7893.246959790908,5.707611885131833,11.869143473987274,90.57803283438814
anchor_grid_tf1p5_mreq0p875_mrfx7p625,MR_FX,7.625,76.25,375714.47215967864,32.123329378597845,73.4678279545715,2050.3001918848445,0.03583271768951668,43.56667970277669,-60336.48172864836,-1638.2122992388622,0.4571174788339552,20.71119417658694,-50087.1273690575,36.21803358238235,69.48096622359057,789.8199368523511
anchor_grid_tf1p5_mreq0p875_mrfx7p625,TF_EQ,1.5,15.0,555315.1952189194,47.479067874117774,108.58724974949538,3661.5193317090234,0.02965633659479056,29.429018380915135,-43237.363969861355,-2650.4782965396194,0.8411484987534609,68.06030106461795,-67518.53138634562,48.82269288804329,80.78817296453202,160.12168600704985
anchor_grid_tf1p5_mreq1p125_mrfx7p375,MR_EQ,1.125,11.25,329761.34012698964,25.02585701697034,64.48207667715872,1924.3558719335133,0.033508394999917444,9.913961673836527,-21973.999685129907,-2089.8441481238756,0.44639653247634703,16.82667959400213,-11320.489756563707,7.411343407956093,15.284469194061268,117.19795233716586
anchor_grid_tf1p5_mreq1p125_mrfx7p375,MR_FX,7.375,73.75,389183.8243357292,29.535477801591174,76.10164730851177,2182.740010539686,0.03486519097145955,43.56667970277669,-64825.37217351684,-1720.9724866588906,0.4311782452346657,18.435336679350133,-53096.65154933727,34.76152771716948,67.19872399421139,762.8534652614534
